example_id,signal,signal_seed,split,context_start,origin,target_index,current_value,target_value,target_delta
ramp__target-72,ramp,5851866067628065167,train,8,71,72,0.05842666068309466,0.07936375470585853,0.02093709402276387
ramp__target-74,ramp,5851866067628065167,train,10,73,74,0.080132332739086,0.05567920472677539,-0.02445312801231061
ramp__target-76,ramp,5851866067628065167,train,12,75,76,0.0769261084058734,0.0787709607357713,0.0018448523298979086
ramp__target-78,ramp,5851866067628065167,train,14,77,78,0.06418216916847902,0.060986055403532094,-0.0031961137649469257
ramp__target-80,ramp,5851866067628065167,train,16,79,80,0.07360416802075222,0.0881896592006873,0.014585491179935087
ramp__target-82,ramp,5851866067628065167,train,18,81,82,0.06885644025784601,0.08863055501066065,0.01977411475281464
ramp__target-84,ramp,5851866067628065167,train,20,83,84,0.0893549023522168,0.08510208868717976,-0.0042528136650370335
ramp__target-86,ramp,5851866067628065167,train,22,85,86,0.1008965145411198,0.0914344943817425,-0.00946202015937729
ramp__target-88,ramp,5851866067628065167,train,24,87,88,0.10919290833290379,0.0815730422412362,-0.027619866091667597
ramp__target-90,ramp,5851866067628065167,train,26,89,90,0.07397780304011364,0.08549084311848967,0.01151304007837603
ramp__target-92,ramp,5851866067628065167,train,28,91,92,0.09864398231397167,0.08706643346467437,-0.011577548849297306
ramp__target-94,ramp,5851866067628065167,train,30,93,94,0.08322968916781472,0.0974167260814578,0.014187036913643078
ramp__target-96,ramp,5851866067628065167,train,32,95,96,0.10317360452112669,0.08604899156641158,-0.01712461295471511
ramp__target-98,ramp,5851866067628065167,train,34,97,98,0.09625585828993319,0.08560902250634901,-0.010646835783584177
ramp__target-100,ramp,5851866067628065167,train,36,99,100,0.10653353911796182,0.08704755822429838,-0.019485980893663435
ramp__target-102,ramp,5851866067628065167,train,38,101,102,0.08640661097341967,0.10143625905593955,0.015029648082519872
ramp__target-104,ramp,5851866067628065167,train,40,103,104,0.09387503509572594,0.0864861533105037,-0.007388881785222234
ramp__target-106,ramp,5851866067628065167,train,42,105,106,0.11813164937405822,0.105821549094502,-0.012310100279556216
ramp__target-108,ramp,5851866067628065167,train,44,107,108,0.11631212163870444,0.09973836276292661,-0.016573758875777833
ramp__target-110,ramp,5851866067628065167,train,46,109,110,0.1150896887681887,0.10089467261788637,-0.014195016150302331
ramp__target-112,ramp,5851866067628065167,train,48,111,112,0.12651918411626908,0.10853061030497502,-0.017988573811294067
ramp__target-114,ramp,5851866067628065167,train,50,113,114,0.12462490257015335,0.09616815148229663,-0.028456751087856724
ramp__target-116,ramp,5851866067628065167,train,52,115,116,0.12524381703290297,0.12908824227444918,0.003844425241546212
ramp__target-118,ramp,5851866067628065167,train,54,117,118,0.12961392636366587,0.11126489332511041,-0.01834903303855545
ramp__target-120,ramp,5851866067628065167,train,56,119,120,0.12027930506217958,0.10665563629659686,-0.013623668765582728
ramp__target-122,ramp,5851866067628065167,train,58,121,122,0.10931226742220419,0.11635089468324306,0.007038627261038863
ramp__target-124,ramp,5851866067628065167,train,60,123,124,0.11936173146301932,0.13110184802778493,0.011740116564765618
ramp__target-126,ramp,5851866067628065167,train,62,125,126,0.12133586172527645,0.12400191787955755,0.0026660561542811018
ramp__target-128,ramp,5851866067628065167,train,64,127,128,0.12491217745317394,0.12188206919933306,-0.0030301082538408824
ramp__target-130,ramp,5851866067628065167,train,66,129,130,0.11146939331362896,0.13217889351900933,0.02070950020538037
ramp__target-132,ramp,5851866067628065167,train,68,131,132,0.11902708057164949,0.12168136932863564,0.002654288756986159
ramp__target-134,ramp,5851866067628065167,train,70,133,134,0.13420126160718845,0.11483556912999923,-0.019365692477189222
ramp__target-136,ramp,5851866067628065167,train,72,135,136,0.13154484801376662,0.13287150859715435,0.0013266605833877343
ramp__target-138,ramp,5851866067628065167,train,74,137,138,0.12833737014613678,0.12729072853063908,-0.0010466416154976954
ramp__target-140,ramp,5851866067628065167,train,76,139,140,0.1080768190019388,0.15212974821464498,0.04405292921270618
ramp__target-142,ramp,5851866067628065167,train,78,141,142,0.1533353309740158,0.13662729521606665,-0.016708035757949158
ramp__target-144,ramp,5851866067628065167,train,80,143,144,0.1420550267885472,0.14847253581819572,0.0064175090296485215
ramp__target-146,ramp,5851866067628065167,train,82,145,146,0.13227804267942095,0.14479555540058958,0.012517512721168633
ramp__target-148,ramp,5851866067628065167,train,84,147,148,0.141345192824534,0.13569331193855014,-0.005651880885983868
ramp__target-150,ramp,5851866067628065167,train,86,149,150,0.1466169528885496,0.15919532610257622,0.012578373214026634
ramp__target-152,ramp,5851866067628065167,train,88,151,152,0.15909972493475444,0.16348032111647556,0.004380596181721125
ramp__target-154,ramp,5851866067628065167,train,90,153,154,0.1543653907264931,0.15598363409457175,0.0016182433680786423
ramp__target-156,ramp,5851866067628065167,train,92,155,156,0.14755963914643475,0.16309497760034097,0.015535338453906228
ramp__target-158,ramp,5851866067628065167,train,94,157,158,0.15466543709844482,0.14743154592514995,-0.007233891173294871
ramp__target-160,ramp,5851866067628065167,train,96,159,160,0.15013920049035231,0.1654613327642199,0.015322132273867584
ramp__target-162,ramp,5851866067628065167,train,98,161,162,0.14432047152368335,0.14266118398032168,-0.0016592875433616705
ramp__target-164,ramp,5851866067628065167,train,100,163,164,0.1744665237463078,0.15717195550613344,-0.017294568240174363
ramp__target-166,ramp,5851866067628065167,train,102,165,166,0.17025252695561854,0.16833949607371165,-0.0019130308819068909
ramp__target-168,ramp,5851866067628065167,train,104,167,168,0.18446605766433077,0.16471538730137242,-0.019750670362958356
ramp__target-170,ramp,5851866067628065167,train,106,169,170,0.1741283254408025,0.169353922125215,-0.004774403315587511
ramp__target-172,ramp,5851866067628065167,train,108,171,172,0.17499111366680242,0.15623346187741727,-0.018757651789385155
ramp__target-174,ramp,5851866067628065167,train,110,173,174,0.16052411195221136,0.17531678457515862,0.014792672622947256
ramp__target-176,ramp,5851866067628065167,train,112,175,176,0.1643499510626645,0.18557028342486737,0.02122033236220286
ramp__target-178,ramp,5851866067628065167,train,114,177,178,0.16953475891445885,0.17398587391035097,0.004451114995892125
ramp__target-180,ramp,5851866067628065167,train,116,179,180,0.16133501364026911,0.16596766494700407,0.004632651306734958
ramp__target-182,ramp,5851866067628065167,train,118,181,182,0.1646057043290068,0.15188587247371638,-0.012719831855290437
ramp__target-184,ramp,5851866067628065167,train,120,183,184,0.1805068176717001,0.18935469749279873,0.008847879821098636
ramp__target-186,ramp,5851866067628065167,train,122,185,186,0.19114679322821582,0.16947893726397645,-0.02166785596423937
ramp__target-188,ramp,5851866067628065167,train,124,187,188,0.18491642633341906,0.17493830467210328,-0.009978121661315786
ramp__target-190,ramp,5851866067628065167,train,126,189,190,0.18706798734771368,0.17864219072813342,-0.008425796619580261
ramp__target-192,ramp,5851866067628065167,train,128,191,192,0.20362482934343104,0.18547201139983296,-0.018152817943598076
ramp__target-194,ramp,5851866067628065167,train,130,193,194,0.18924273178728465,0.18827644292327458,-0.0009662888640100675
ramp__target-196,ramp,5851866067628065167,train,132,195,196,0.20604716242032192,0.18152999061344302,-0.0245171718068789
ramp__target-198,ramp,5851866067628065167,train,134,197,198,0.18227489071986036,0.18875597051869855,0.006481079798838191
ramp__target-200,ramp,5851866067628065167,train,136,199,200,0.18266582588696567,0.186679928884342,0.00401410299737634
ramp__target-202,ramp,5851866067628065167,train,138,201,202,0.19646375475678637,0.18766482955880834,-0.008798925197978036
ramp__target-204,ramp,5851866067628065167,train,140,203,204,0.19475578411938826,0.20555024869300884,0.010794464573620571
ramp__target-206,ramp,5851866067628065167,train,142,205,206,0.20027963551458675,0.20638161508945624,0.006101979574869493
ramp__target-208,ramp,5851866067628065167,train,144,207,208,0.20030490510893154,0.19152171623894035,-0.008783188869991188
ramp__target-210,ramp,5851866067628065167,train,146,209,210,0.1851870004487364,0.20075331942658545,0.015566318977849047
ramp__target-212,ramp,5851866067628065167,train,148,211,212,0.1902873123936682,0.21093194000597063,0.02064462761230243
ramp__target-214,ramp,5851866067628065167,train,150,213,214,0.21627178663741922,0.20788169466862597,-0.008390091968793256
ramp__target-216,ramp,5851866067628065167,train,152,215,216,0.2043197641697368,0.22724669178541576,0.022926927615678966
ramp__target-218,ramp,5851866067628065167,train,154,217,218,0.2258586277182185,0.23147799484366907,0.005619367125450581
ramp__target-220,ramp,5851866067628065167,train,156,219,220,0.19105775448919451,0.22714010863500467,0.03608235414581015
ramp__target-222,ramp,5851866067628065167,train,158,221,222,0.20676924534187854,0.205824225731883,-0.0009450196099955455
ramp__target-224,ramp,5851866067628065167,train,160,223,224,0.211654038370593,0.215802734805534,0.004148696434941007
ramp__target-226,ramp,5851866067628065167,train,162,225,226,0.22539428594439348,0.23152776256991103,0.006133476625517553
ramp__target-228,ramp,5851866067628065167,train,164,227,228,0.2223652830220885,0.23016521640757973,0.007799933385491231
ramp__target-230,ramp,5851866067628065167,train,166,229,230,0.24343972228421593,0.22930371247225687,-0.01413600981195906
ramp__target-232,ramp,5851866067628065167,train,168,231,232,0.24679740762484548,0.24333662058918848,-0.003460787035656998
ramp__target-234,ramp,5851866067628065167,train,170,233,234,0.230821552224218,0.24216655288242533,0.011345000658207344
ramp__target-236,ramp,5851866067628065167,train,172,235,236,0.23949282531479366,0.22494865262230326,-0.014544172692490392
ramp__target-238,ramp,5851866067628065167,train,174,237,238,0.23959472146473149,0.22935240919605643,-0.010242312268675058
ramp__target-240,ramp,5851866067628065167,train,176,239,240,0.2352325092036452,0.23967839174746414,0.004445882543818946
ramp__target-242,ramp,5851866067628065167,train,178,241,242,0.24722040846384588,0.2581576421043117,0.01093723364046581
ramp__target-244,ramp,5851866067628065167,train,180,243,244,0.22419356043455987,0.2389713501821394,0.01477778974757954
ramp__target-246,ramp,5851866067628065167,train,182,245,246,0.24852051209994447,0.23497544438185403,-0.013545067718090442
ramp__target-248,ramp,5851866067628065167,train,184,247,248,0.2432509082241128,0.24127809165691178,-0.0019728165672010245
ramp__target-250,ramp,5851866067628065167,train,186,249,250,0.25010840331331385,0.2347555837509586,-0.015352819562355263
ramp__target-252,ramp,5851866067628065167,train,188,251,252,0.2725350051858142,0.24458984514903132,-0.02794516003678288
ramp__target-254,ramp,5851866067628065167,train,190,253,254,0.25051784581885533,0.24076351416650912,-0.00975433165234621
ramp__target-256,ramp,5851866067628065167,train,192,255,256,0.2577171251736653,0.244994154543963,-0.01272297062970229
ramp__target-258,ramp,5851866067628065167,train,194,257,258,0.23625497842049847,0.24646680485243003,0.010211826431931553
ramp__target-260,ramp,5851866067628065167,train,196,259,260,0.2584449981434038,0.24716531290516658,-0.011279685238237247
ramp__target-262,ramp,5851866067628065167,train,198,261,262,0.24441616763813986,0.260085378036035,0.015669210397895122
ramp__target-264,ramp,5851866067628065167,train,200,263,264,0.2542698499440569,0.25299104150341817,-0.0012788084406387124
ramp__target-266,ramp,5851866067628065167,train,202,265,266,0.269822055993459,0.25319479692542424,-0.01662725906803475
ramp__target-268,ramp,5851866067628065167,train,204,267,268,0.26709638265610663,0.26639501242434355,-0.0007013702317630877
ramp__target-270,ramp,5851866067628065167,train,206,269,270,0.25538062731467337,0.2551684241160616,-0.00021220319861176007
ramp__target-272,ramp,5851866067628065167,train,208,271,272,0.2757448709968052,0.2751889711911234,-0.0005558998056818254
ramp__target-274,ramp,5851866067628065167,train,210,273,274,0.2729823923695435,0.27379857046518913,0.0008161780956456033
ramp__target-276,ramp,5851866067628065167,train,212,275,276,0.2693576094964336,0.28184800596391274,0.012490396467479126
ramp__target-278,ramp,5851866067628065167,train,214,277,278,0.2637268725801648,0.2791952449264258,0.015468372346260972
ramp__target-280,ramp,5851866067628065167,train,216,279,280,0.2748978975049134,0.2633455684235322,-0.011552329081381207
ramp__target-282,ramp,5851866067628065167,train,218,281,282,0.26271035641956825,0.2898878289114475,0.02717747249187924
ramp__target-284,ramp,5851866067628065167,train,220,283,284,0.26708169351763444,0.2773729097486492,0.010291216231014755
ramp__target-286,ramp,5851866067628065167,train,222,285,286,0.3044529698895324,0.2757228417257069,-0.02873012816382553
ramp__target-288,ramp,5851866067628065167,train,224,287,288,0.275721901700208,0.27459673868148465,-0.0011251630187233408
ramp__target-290,ramp,5851866067628065167,train,226,289,290,0.28156739658908686,0.2719782551179154,-0.009589141471171458
ramp__target-292,ramp,5851866067628065167,train,228,291,292,0.2691646564787867,0.28296283712462167,0.01379818064583499
ramp__target-294,ramp,5851866067628065167,train,230,293,294,0.2926391011359697,0.31172607765506166,0.01908697651909197
ramp__target-296,ramp,5851866067628065167,train,232,295,296,0.27567839595973526,0.2655675707345172,-0.010110825225218056
ramp__target-298,ramp,5851866067628065167,train,234,297,298,0.2844756967064493,0.29475999544451204,0.010284298738062747
ramp__target-300,ramp,5851866067628065167,train,236,299,300,0.29984982038416697,0.29820257551153373,-0.0016472448726332356
ramp__target-302,ramp,5851866067628065167,train,238,301,302,0.31602068942702766,0.2961600980611632,-0.019860591365864433
ramp__target-304,ramp,5851866067628065167,train,240,303,304,0.28293407833049183,0.2910427304312216,0.008108652100729752
ramp__target-306,ramp,5851866067628065167,train,242,305,306,0.28257957607691825,0.288825795262837,0.006246219185918778
ramp__target-308,ramp,5851866067628065167,train,244,307,308,0.32239923672066156,0.31263924370481927,-0.009759993015842294
ramp__target-310,ramp,5851866067628065167,train,246,309,310,0.3012312447010555,0.3017256386191452,0.0004943939180896972
ramp__target-312,ramp,5851866067628065167,train,248,311,312,0.3200323118093792,0.3069859257051579,-0.013046386104221264
ramp__target-314,ramp,5851866067628065167,train,250,313,314,0.3142834053766881,0.29839195847788347,-0.015891446898804618
ramp__target-316,ramp,5851866067628065167,train,252,315,316,0.29928969900885094,0.2941955079712253,-0.0050941910376256505
