representation,example_id,signal,split,input_steps,input_features,input_scalar_elements,input_bytes
raw,regime_change__target-710,regime_change,validation,64,1,64,512
raw,regime_change__target-712,regime_change,validation,64,1,64,512
raw,regime_change__target-714,regime_change,validation,64,1,64,512
raw,regime_change__target-716,regime_change,validation,64,1,64,512
raw,regime_change__target-718,regime_change,validation,64,1,64,512
raw,regime_change__target-720,regime_change,validation,64,1,64,512
raw,regime_change__target-722,regime_change,validation,64,1,64,512
raw,regime_change__target-724,regime_change,validation,64,1,64,512
raw,regime_change__target-726,regime_change,validation,64,1,64,512
raw,regime_change__target-728,regime_change,validation,64,1,64,512
raw,regime_change__target-730,regime_change,validation,64,1,64,512
raw,regime_change__target-732,regime_change,validation,64,1,64,512
raw,regime_change__target-734,regime_change,validation,64,1,64,512
raw,regime_change__target-736,regime_change,validation,64,1,64,512
raw,regime_change__target-738,regime_change,validation,64,1,64,512
raw,regime_change__target-740,regime_change,validation,64,1,64,512
raw,regime_change__target-742,regime_change,validation,64,1,64,512
raw,regime_change__target-744,regime_change,validation,64,1,64,512
raw,regime_change__target-746,regime_change,validation,64,1,64,512
raw,regime_change__target-748,regime_change,validation,64,1,64,512
raw,regime_change__target-750,regime_change,validation,64,1,64,512
raw,regime_change__target-752,regime_change,validation,64,1,64,512
raw,regime_change__target-754,regime_change,validation,64,1,64,512
raw,regime_change__target-756,regime_change,validation,64,1,64,512
raw,regime_change__target-758,regime_change,validation,64,1,64,512
raw,regime_change__target-760,regime_change,validation,64,1,64,512
raw,regime_change__target-762,regime_change,validation,64,1,64,512
raw,regime_change__target-764,regime_change,validation,64,1,64,512
raw,regime_change__target-766,regime_change,validation,64,1,64,512
raw,regime_change__target-768,regime_change,validation,64,1,64,512
raw,regime_change__target-770,regime_change,validation,64,1,64,512
raw,regime_change__target-772,regime_change,validation,64,1,64,512
raw,regime_change__target-774,regime_change,validation,64,1,64,512
raw,regime_change__target-776,regime_change,validation,64,1,64,512
raw,regime_change__target-778,regime_change,validation,64,1,64,512
raw,regime_change__target-780,regime_change,validation,64,1,64,512
raw,regime_change__target-782,regime_change,validation,64,1,64,512
raw,regime_change__target-784,regime_change,validation,64,1,64,512
raw,regime_change__target-786,regime_change,validation,64,1,64,512
raw,regime_change__target-788,regime_change,validation,64,1,64,512
raw,regime_change__target-790,regime_change,validation,64,1,64,512
raw,regime_change__target-792,regime_change,validation,64,1,64,512
raw,regime_change__target-794,regime_change,validation,64,1,64,512
raw,regime_change__target-796,regime_change,validation,64,1,64,512
raw,regime_change__target-798,regime_change,validation,64,1,64,512
raw,regime_change__target-800,regime_change,validation,64,1,64,512
raw,regime_change__target-802,regime_change,validation,64,1,64,512
raw,regime_change__target-804,regime_change,validation,64,1,64,512
raw,regime_change__target-806,regime_change,validation,64,1,64,512
raw,regime_change__target-808,regime_change,validation,64,1,64,512
raw,regime_change__target-810,regime_change,validation,64,1,64,512
raw,regime_change__target-812,regime_change,validation,64,1,64,512
raw,regime_change__target-814,regime_change,validation,64,1,64,512
raw,regime_change__target-816,regime_change,validation,64,1,64,512
raw,regime_change__target-818,regime_change,validation,64,1,64,512
raw,regime_change__target-820,regime_change,test,64,1,64,512
raw,regime_change__target-822,regime_change,test,64,1,64,512
raw,regime_change__target-824,regime_change,test,64,1,64,512
raw,regime_change__target-826,regime_change,test,64,1,64,512
raw,regime_change__target-828,regime_change,test,64,1,64,512
raw,regime_change__target-830,regime_change,test,64,1,64,512
raw,regime_change__target-832,regime_change,test,64,1,64,512
raw,regime_change__target-834,regime_change,test,64,1,64,512
raw,regime_change__target-836,regime_change,test,64,1,64,512
raw,regime_change__target-838,regime_change,test,64,1,64,512
raw,regime_change__target-840,regime_change,test,64,1,64,512
raw,regime_change__target-842,regime_change,test,64,1,64,512
raw,regime_change__target-844,regime_change,test,64,1,64,512
raw,regime_change__target-846,regime_change,test,64,1,64,512
raw,regime_change__target-848,regime_change,test,64,1,64,512
raw,regime_change__target-850,regime_change,test,64,1,64,512
raw,regime_change__target-852,regime_change,test,64,1,64,512
raw,regime_change__target-854,regime_change,test,64,1,64,512
raw,regime_change__target-856,regime_change,test,64,1,64,512
raw,regime_change__target-858,regime_change,test,64,1,64,512
raw,regime_change__target-860,regime_change,test,64,1,64,512
raw,regime_change__target-862,regime_change,test,64,1,64,512
raw,regime_change__target-864,regime_change,test,64,1,64,512
raw,regime_change__target-866,regime_change,test,64,1,64,512
raw,regime_change__target-868,regime_change,test,64,1,64,512
raw,regime_change__target-870,regime_change,test,64,1,64,512
raw,regime_change__target-872,regime_change,test,64,1,64,512
raw,regime_change__target-874,regime_change,test,64,1,64,512
raw,regime_change__target-876,regime_change,test,64,1,64,512
raw,regime_change__target-878,regime_change,test,64,1,64,512
raw,regime_change__target-880,regime_change,test,64,1,64,512
raw,regime_change__target-882,regime_change,test,64,1,64,512
raw,regime_change__target-884,regime_change,test,64,1,64,512
raw,regime_change__target-886,regime_change,test,64,1,64,512
raw,regime_change__target-888,regime_change,test,64,1,64,512
raw,regime_change__target-890,regime_change,test,64,1,64,512
raw,regime_change__target-892,regime_change,test,64,1,64,512
raw,regime_change__target-894,regime_change,test,64,1,64,512
raw,regime_change__target-896,regime_change,test,64,1,64,512
raw,regime_change__target-898,regime_change,test,64,1,64,512
raw,regime_change__target-900,regime_change,test,64,1,64,512
raw,regime_change__target-902,regime_change,test,64,1,64,512
raw,regime_change__target-904,regime_change,test,64,1,64,512
raw,regime_change__target-906,regime_change,test,64,1,64,512
raw,regime_change__target-908,regime_change,test,64,1,64,512
raw,regime_change__target-910,regime_change,test,64,1,64,512
raw,regime_change__target-912,regime_change,test,64,1,64,512
raw,regime_change__target-914,regime_change,test,64,1,64,512
raw,regime_change__target-916,regime_change,test,64,1,64,512
raw,regime_change__target-918,regime_change,test,64,1,64,512
raw,regime_change__target-920,regime_change,test,64,1,64,512
raw,regime_change__target-922,regime_change,test,64,1,64,512
raw,regime_change__target-924,regime_change,test,64,1,64,512
raw,regime_change__target-926,regime_change,test,64,1,64,512
raw,regime_change__target-928,regime_change,test,64,1,64,512
raw,regime_change__target-930,regime_change,test,64,1,64,512
raw,regime_change__target-932,regime_change,test,64,1,64,512
raw,regime_change__target-934,regime_change,test,64,1,64,512
raw,regime_change__target-936,regime_change,test,64,1,64,512
raw,regime_change__target-938,regime_change,test,64,1,64,512
raw,regime_change__target-940,regime_change,test,64,1,64,512
raw,regime_change__target-942,regime_change,test,64,1,64,512
raw,regime_change__target-944,regime_change,test,64,1,64,512
raw,regime_change__target-946,regime_change,test,64,1,64,512
raw,regime_change__target-948,regime_change,test,64,1,64,512
raw,regime_change__target-950,regime_change,test,64,1,64,512
raw,regime_change__target-952,regime_change,test,64,1,64,512
raw,regime_change__target-954,regime_change,test,64,1,64,512
raw,regime_change__target-956,regime_change,test,64,1,64,512
raw,regime_change__target-958,regime_change,test,64,1,64,512
raw,regime_change__target-960,regime_change,test,64,1,64,512
raw,regime_change__target-962,regime_change,test,64,1,64,512
raw,regime_change__target-964,regime_change,test,64,1,64,512
raw,regime_change__target-966,regime_change,test,64,1,64,512
raw,regime_change__target-968,regime_change,test,64,1,64,512
raw,regime_change__target-970,regime_change,test,64,1,64,512
raw,regime_change__target-972,regime_change,test,64,1,64,512
raw,regime_change__target-974,regime_change,test,64,1,64,512
raw,regime_change__target-976,regime_change,test,64,1,64,512
raw,regime_change__target-978,regime_change,test,64,1,64,512
raw,regime_change__target-980,regime_change,test,64,1,64,512
raw,regime_change__target-982,regime_change,test,64,1,64,512
raw,regime_change__target-984,regime_change,test,64,1,64,512
raw,regime_change__target-986,regime_change,test,64,1,64,512
raw,regime_change__target-988,regime_change,test,64,1,64,512
raw,regime_change__target-990,regime_change,test,64,1,64,512
raw,regime_change__target-992,regime_change,test,64,1,64,512
raw,regime_change__target-994,regime_change,test,64,1,64,512
raw,regime_change__target-996,regime_change,test,64,1,64,512
raw,regime_change__target-998,regime_change,test,64,1,64,512
raw,regime_change__target-1000,regime_change,test,64,1,64,512
raw,regime_change__target-1002,regime_change,test,64,1,64,512
raw,regime_change__target-1004,regime_change,test,64,1,64,512
raw,regime_change__target-1006,regime_change,test,64,1,64,512
raw,regime_change__target-1008,regime_change,test,64,1,64,512
raw,regime_change__target-1010,regime_change,test,64,1,64,512
raw,regime_change__target-1012,regime_change,test,64,1,64,512
raw,regime_change__target-1014,regime_change,test,64,1,64,512
raw,regime_change__target-1016,regime_change,test,64,1,64,512
raw,regime_change__target-1018,regime_change,test,64,1,64,512
raw,regime_change__target-1020,regime_change,test,64,1,64,512
raw,regime_change__target-1022,regime_change,test,64,1,64,512
first_difference,sine__target-64,sine,train,63,1,63,504
first_difference,sine__target-66,sine,train,63,1,63,504
first_difference,sine__target-68,sine,train,63,1,63,504
first_difference,sine__target-70,sine,train,63,1,63,504
first_difference,sine__target-72,sine,train,63,1,63,504
first_difference,sine__target-74,sine,train,63,1,63,504
first_difference,sine__target-76,sine,train,63,1,63,504
first_difference,sine__target-78,sine,train,63,1,63,504
first_difference,sine__target-80,sine,train,63,1,63,504
first_difference,sine__target-82,sine,train,63,1,63,504
first_difference,sine__target-84,sine,train,63,1,63,504
first_difference,sine__target-86,sine,train,63,1,63,504
first_difference,sine__target-88,sine,train,63,1,63,504
first_difference,sine__target-90,sine,train,63,1,63,504
first_difference,sine__target-92,sine,train,63,1,63,504
